"dimen","variable","value"
"p = 20","No",5.79345902478863
"p = 20","No",6.70749247388487
"p = 20","No",5.30560915374652
"p = 20","No",6.37972811029528
"p = 20","No",5.13017206400534
"p = 20","No",4.88756006525718
"p = 20","No",4.77828926466318
"p = 20","No",6.588604134152
"p = 20","No",5.03812759065416
"p = 20","No",6.48596022515554
"p = 20","No",6.26464178392541
"p = 20","No",5.06141229037186
"p = 20","No",7.10485930983757
"p = 20","No",5.94835501603404
"p = 20","No",5.5628582241425
"p = 20","No",4.94290300053917
"p = 20","No",5.83861034816223
"p = 20","No",6.00074159869884
"p = 20","No",4.90982670278581
"p = 20","No",5.81954902434782
"p = 20","No",5.38072180624971
"p = 20","No",5.25933370538185
"p = 20","No",5.92701541190702
"p = 20","No",7.64706388396178
"p = 20","No",7.5538493726662
"p = 20","No",6.26114161332669
"p = 20","No",6.75290118424936
"p = 20","No",7.17410170408514
"p = 20","No",5.42703341971832
"p = 20","No",5.83980732984799
"p = 20","No",5.61076495677349
"p = 20","No",5.48725014492845
"p = 20","No",5.98537906716436
"p = 20","No",6.2238424871365
"p = 20","No",6.34553703782828
"p = 20","No",5.68978807404759
"p = 20","No",5.97720700512559
"p = 20","No",5.02954478449527
"p = 20","No",6.4279531288216
"p = 20","No",4.65992387077029
"p = 20","No",7.25098280060181
"p = 20","No",5.77477315072386
"p = 20","No",6.20943419986486
"p = 20","No",6.29730482710177
"p = 20","No",6.70494786234103
"p = 20","No",5.20203581614141
"p = 20","No",6.48039819205095
"p = 20","No",5.71802210778491
"p = 20","No",4.86860371018126
"p = 20","No",4.8248102035157
"p = 20","No",8.49540773119087
"p = 20","No",4.78866695081686
"p = 20","No",7.23494212544842
"p = 20","No",7.01975913680251
"p = 20","No",4.48230816741094
"p = 20","No",3.82080345960008
"p = 20","No",4.81395732496279
"p = 20","No",5.93041842829816
"p = 20","No",6.94257785671702
"p = 20","No",3.32750301509485
"p = 20","No",4.91215265688081
"p = 20","No",7.97317340625178
"p = 20","No",6.579602290931
"p = 20","No",5.80457040847077
"p = 20","No",4.41409710677803
"p = 20","No",4.48949738737805
"p = 20","No",5.9702225662351
"p = 20","No",6.01868990297012
"p = 20","No",5.35109650567821
"p = 20","No",5.02441040288933
"p = 20","No",6.88973754325593
"p = 20","No",4.70722295189269
"p = 20","No",7.11722990454123
"p = 20","No",6.00906432621873
"p = 20","No",5.73756437565132
"p = 20","No",5.51244100507561
"p = 20","No",4.21339877758804
"p = 20","No",6.73190041551129
"p = 20","No",5.11510411669667
"p = 20","No",5.40724006353879
"p = 20","No",4.4113682777267
"p = 20","No",5.66521225106276
"p = 20","No",5.26403324881219
"p = 20","No",5.26648621034483
"p = 20","No",4.80588094461858
"p = 20","No",5.79752872443138
"p = 20","No",4.56044275604715
"p = 20","No",5.620339051979
"p = 20","No",5.36024203243542
"p = 20","No",5.11748427916735
"p = 20","No",4.59410242081625
"p = 20","No",7.12600066008028
"p = 20","No",6.17077445937146
"p = 20","No",5.97238777287626
"p = 20","No",6.39699598993731
"p = 20","No",6.79922263245223
"p = 20","No",6.83670765954406
"p = 20","No",5.45104043939354
"p = 20","No",4.82367690970985
"p = 20","No",5.87974900496954
"p = 20","No",5.77381720840185
"p = 20","No",7.28207985160336
"p = 20","No",7.19086692992435
"p = 20","No",7.79154531950414
"p = 20","No",6.05767030894136
"p = 20","No",7.19054541890581
"p = 20","No",6.3345904215164
"p = 20","No",6.50502632107162
"p = 20","No",4.39293165660369
"p = 20","No",6.58393488477584
"p = 20","No",6.95821125349566
"p = 20","No",4.66638159506308
"p = 20","No",6.56269909279253
"p = 20","No",4.81826958210299
"p = 20","No",6.51090526411132
"p = 20","No",3.92659263089209
"p = 20","No",4.1250862977931
"p = 20","No",6.2776175040774
"p = 20","No",4.98532761432892
"p = 20","No",5.48587870914517
"p = 20","No",4.42199011695453
"p = 20","No",5.31786612588176
"p = 20","No",5.44174567983129
"p = 20","No",4.80418311870954
"p = 20","No",5.78932159123223
"p = 20","No",5.34777061074483
"p = 20","No",5.17892438181642
"p = 20","No",6.38085526559264
"p = 20","No",6.96614516175368
"p = 20","No",8.22820547361073
"p = 20","No",6.2462430672203
"p = 20","No",6.20990643904759
"p = 20","No",5.58860936468562
"p = 20","No",6.76233045835912
"p = 20","No",5.95928593175912
"p = 20","No",5.04523320850588
"p = 20","No",6.94212376853215
"p = 20","No",7.5139862411745
"p = 20","No",6.94781765113693
"p = 20","No",7.20833325371811
"p = 20","No",5.33520204617724
"p = 20","No",4.9436037408365
"p = 20","No",5.08487890412209
"p = 20","No",6.11740128209601
"p = 20","No",7.5589394120702
"p = 20","No",4.75731960271058
"p = 20","No",6.36474295041424
"p = 20","No",4.2566812629277
"p = 20","No",6.24584997784991
"p = 20","No",8.30217952833766
"p = 20","No",6.7874227542847
"p = 20","No",5.99236211327571
"p = 20","No",4.47922488245253
"p = 20","No",5.52420007534968
"p = 20","No",6.11867256774083
"p = 20","No",5.27380744492753
"p = 20","No",4.14429765194186
"p = 20","No",5.28277759469049
"p = 20","No",5.57051788981799
"p = 20","No",5.47898802141437
"p = 20","No",5.54004130008555
"p = 20","No",5.24559377395752
"p = 20","No",3.99257206739018
"p = 20","No",5.80295445581438
"p = 20","No",5.47043761032726
"p = 20","No",5.88521702662244
"p = 20","No",5.72334556310368
"p = 20","No",6.08599398666073
"p = 20","No",4.76492141018543
"p = 20","No",5.7332044738116
"p = 20","No",4.40615640526075
"p = 20","No",7.05787097432335
"p = 20","No",5.35769211985655
"p = 20","No",6.12285451077204
"p = 20","No",6.08356519896514
"p = 20","No",3.08506783733997
"p = 20","No",6.30457524785308
"p = 20","No",4.49569018059297
"p = 20","No",3.99984709746677
"p = 20","No",6.78820537943397
"p = 20","No",7.69493649263269
"p = 20","No",5.54251792819938
"p = 20","No",4.01306019415147
"p = 20","No",7.53348390970014
"p = 20","No",6.26588640500254
"p = 20","No",6.37813432384149
"p = 20","No",7.06057252794363
"p = 20","No",6.1192102833053
"p = 20","No",5.46283251634118
"p = 20","No",5.83135919500871
"p = 20","No",6.06472302513896
"p = 20","No",4.00234232252106
"p = 20","No",6.35252560620386
"p = 20","No",6.39102408494689
"p = 20","No",4.74145563747272
"p = 20","No",5.19889701900841
"p = 20","No",7.50632137874324
"p = 20","No",6.8283517568117
"p = 20","No",6.7705555901114
"p = 20","No",4.59814232504884
"p = 20","No",5.86479117055609
"p = 20","No",5.7128500318792
"p = 20","No",6.42866600072884
"p = 20","No",4.79355371836748
"p = 20","No",5.76545813102606
"p = 20","No",5.08592192697782
"p = 20","No",5.87059682105579
"p = 20","No",6.11792924852947
"p = 20","No",3.62488095556736
"p = 20","No",6.65997441948009
"p = 20","No",6.07229384758502
"p = 20","No",7.00461110636692
"p = 20","No",4.12668862899158
"p = 20","No",5.41351777664484
"p = 20","No",5.90476752627343
"p = 20","No",4.10014290984906
"p = 20","No",8.44876339314663
"p = 20","No",7.81391693413187
"p = 20","No",6.06421113417476
"p = 20","No",7.12924347049509
"p = 20","No",6.03673473150212
"p = 20","No",6.01385843370144
"p = 20","No",6.20426368926959
"p = 20","No",4.2524115422998
"p = 20","No",6.00091887870127
"p = 20","No",6.19823145212712
"p = 20","No",6.30200795514872
"p = 20","No",7.8664185222394
"p = 20","No",4.83244248497146
"p = 20","No",7.18998835448243
"p = 20","No",4.95056740753313
"p = 20","No",6.2050450220051
"p = 20","No",6.69534638899911
"p = 20","No",5.78329552105881
"p = 20","No",5.85171714010228
"p = 20","No",4.86806996157129
"p = 20","No",5.47950040415108
"p = 20","No",5.34165152213377
"p = 20","No",5.38001247510177
"p = 20","No",6.4064438303065
"p = 20","No",5.18528591947411
"p = 20","No",7.23866174164075
"p = 20","No",6.51151384450693
"p = 20","No",3.36936992757596
"p = 20","No",4.91249159928682
"p = 20","No",6.69278162907448
"p = 20","No",6.1172375460962
"p = 20","No",5.68279052493643
"p = 20","No",5.97001024792161
"p = 20","No",5.42544198807069
"p = 20","No",5.64742293054309
"p = 20","No",6.54959264261187
"p = 20","No",4.76333047893797
"p = 20","No",6.18651546948494
"p = 20","No",5.23435220013031
"p = 20","No",7.24594890262861
"p = 20","No",6.12689767501128
"p = 20","No",8.23456046305869
"p = 20","No",6.15802816652211
"p = 20","No",5.783209440801
"p = 20","No",6.77699481491283
"p = 20","No",5.80804423599435
"p = 20","No",7.14441418743508
"p = 20","No",6.52548906189978
"p = 20","No",7.0919775624839
"p = 20","No",6.66076551121586
"p = 20","No",5.51864686127346
"p = 20","No",4.82292640566992
"p = 20","No",6.11468049337276
"p = 20","No",6.65332193368371
"p = 20","No",7.62867649645163
"p = 20","No",6.04378159611096
"p = 20","No",5.68711302427532
"p = 20","No",5.81712464270633
"p = 20","No",6.1056842901025
"p = 20","No",4.1232443906683
"p = 20","No",5.53466258985904
"p = 20","No",5.32576447280788
"p = 20","No",5.98299641957994
"p = 20","No",5.92765894088445
"p = 20","No",4.97525227078372
"p = 20","No",7.82267555588508
"p = 20","No",5.01633478697884
"p = 20","No",4.71025097338793
"p = 20","No",6.1634786698781
"p = 20","No",4.57053829245359
"p = 20","No",6.67189632833254
"p = 20","No",6.2160926475246
"p = 20","No",5.34347594986807
"p = 20","No",5.15645155127949
"p = 20","No",3.71578639324084
"p = 20","No",4.85929582336505
"p = 20","No",6.67403458469576
"p = 20","No",5.28099043031547
"p = 20","No",5.06730502263309
"p = 20","No",5.6561339454128
"p = 20","No",5.81894208986284
"p = 20","No",7.3161257262722
"p = 20","No",4.17130504015155
"p = 20","No",5.18548369419076
"p = 20","No",6.55356686418397
"p = 20","No",6.41772222868021
"p = 20","No",7.02191481911621
"p = 20","No",4.5669711722331
"p = 20","No",4.25969860424799
"p = 20","No",6.99961736636048
"p = 20","No",6.36158222136356
"p = 20","No",6.32837053205923
"p = 20","No",6.22021445892751
"p = 20","No",4.51875077760069
"p = 20","No",6.02671853460438
"p = 20","No",5.64275432983299
"p = 20","No",6.7409233516221
"p = 20","No",4.71881655361278
"p = 20","No",3.99675873728616
"p = 20","No",6.04534730536253
"p = 20","No",5.03251492652083
"p = 20","No",5.71412003689196
"p = 20","No",5.38155029201946
"p = 20","No",5.71585955110428
"p = 20","No",4.98387858240706
"p = 20","No",6.73887165120702
"p = 20","No",5.34734713040943
"p = 20","No",4.60840590824614
"p = 20","No",6.42136866547996
"p = 20","No",6.10596122040055
"p = 20","No",6.2210379059585
"p = 20","No",5.36727238708381
"p = 20","No",5.57407001516135
"p = 20","No",5.12638789129557
"p = 20","No",5.6609580018598
"p = 20","No",5.86778668250416
"p = 20","No",4.38553104892881
"p = 20","No",7.89277703775511
"p = 20","No",5.01662663389225
"p = 20","No",4.36659455076923
"p = 20","No",7.57881192559843
"p = 20","No",4.72663169672239
"p = 20","No",4.33644218289677
"p = 20","No",6.05447157687351
"p = 20","No",6.98690863123693
"p = 20","No",6.55953014695217
"p = 20","No",5.61534822179003
"p = 20","No",5.92796925457774
"p = 20","No",5.57131485554058
"p = 20","No",4.57141849254751
"p = 20","No",6.50224156851161
"p = 20","No",6.06060229077194
"p = 20","No",5.7683123254943
"p = 20","No",4.51458956606767
"p = 20","No",6.06321561336149
"p = 20","No",4.71910991307598
"p = 20","No",6.4095706681726
"p = 20","No",4.06786038255079
"p = 20","No",6.02603078613994
"p = 20","No",5.77148688122696
"p = 20","No",6.6238675673559
"p = 20","No",6.48317783877295
"p = 20","No",5.5966460670933
"p = 20","No",6.75811058084433
"p = 20","No",6.36945266962446
"p = 20","No",6.05249245014913
"p = 20","No",4.38851317348286
"p = 20","No",6.0143409983388
"p = 20","No",5.12178045092379
"p = 20","No",5.0376373278741
"p = 20","No",4.87521611133923
"p = 20","No",5.02853535434006
"p = 20","No",4.6962939191298
"p = 20","No",4.77753197580143
"p = 20","No",6.62906661743691
"p = 20","No",6.60057894105427
"p = 20","No",5.87784629996502
"p = 20","No",5.53347269323057
"p = 20","No",5.71394357037251
"p = 20","No",4.08102489998137
"p = 20","No",5.88179856791951
"p = 20","No",5.67476383496942
"p = 20","No",4.71935878627519
"p = 20","No",6.5152749491811
"p = 20","No",4.82191268231929
"p = 20","No",5.654608126691
"p = 20","No",7.43398091422432
"p = 20","No",6.24964793093139
"p = 20","No",7.38134817790244
"p = 20","No",4.28323586235283
"p = 20","No",4.86907367540134
"p = 20","No",5.16522744261206
"p = 20","No",6.01344488411421
"p = 20","No",5.28458899289257
"p = 20","No",4.95622508091848
"p = 20","No",7.9610629805325
"p = 20","No",7.34092122385676
"p = 20","No",6.77597225868234
"p = 20","No",6.91243314368343
"p = 20","No",4.67859327496375
"p = 20","No",5.44302308324062
"p = 20","No",5.16967667767282
"p = 20","No",6.77447272677279
"p = 20","No",5.88229633228407
"p = 20","No",6.07645138601073
"p = 20","No",5.71511167114275
"p = 20","No",7.28341970188345
"p = 20","No",5.59252170685896
"p = 20","No",8.08456666861595
"p = 20","No",7.57415930936371
"p = 20","No",6.69014005680579
"p = 20","No",5.98327302133895
"p = 20","No",5.94048799780605
"p = 20","No",5.24514442082815
"p = 20","No",7.11235133839201
"p = 20","No",4.708511015662
"p = 20","No",3.87897546729883
"p = 20","No",6.171198246824
"p = 20","No",6.73156763244192
"p = 20","No",4.13421686056669
"p = 20","No",6.43588550721065
"p = 20","No",5.71996368709986
"p = 20","No",5.01786807217996
"p = 20","No",6.3542831141363
"p = 20","No",5.06040885955273
"p = 20","No",5.46971231825714
"p = 20","No",5.908304939079
"p = 20","No",4.90716966057277
"p = 20","No",5.52732028000322
"p = 20","No",5.81437895773911
"p = 20","No",7.15838731847604
"p = 20","No",6.22540515141682
"p = 20","No",7.75811381298217
"p = 20","No",4.70229954643504
"p = 20","No",6.21634634868637
"p = 20","No",4.9192335541062
"p = 20","No",4.28250736885218
"p = 20","No",4.89560134288412
"p = 20","No",4.92708097753766
"p = 20","No",5.0609480604688
"p = 20","No",5.27271771107133
"p = 20","No",3.80246474906099
"p = 20","No",6.05146511299256
"p = 20","No",5.47705921935115
"p = 20","No",5.88536901084812
"p = 20","No",6.03423060826247
"p = 20","No",6.40616990755186
"p = 20","No",5.12223849377907
"p = 20","No",4.47621851134288
"p = 20","No",5.76328446995828
"p = 20","No",5.71502565741295
"p = 20","No",6.36267779159143
"p = 20","No",4.34811372677186
"p = 20","No",6.30210268695408
"p = 20","No",5.28414114684563
"p = 20","No",5.37538401419368
"p = 20","No",8.18048729269998
"p = 20","No",5.44583012780239
"p = 20","No",5.48335963152841
"p = 20","No",5.44843832445531
"p = 20","No",6.3388979424797
"p = 20","No",6.18414904376572
"p = 20","No",6.43246991549544
"p = 20","No",5.7232200264794
"p = 20","No",6.58267770815493
"p = 20","No",6.58355773407603
"p = 20","No",7.6330928804011
"p = 20","No",7.84654715306908
"p = 20","No",6.03735084098215
"p = 20","No",6.75251080882382
"p = 20","No",5.94159668545769
"p = 20","No",6.13975269007459
"p = 20","No",5.89452277926169
"p = 20","No",6.75010934855281
"p = 20","No",6.05979533044285
"p = 20","No",6.96958402140247
"p = 20","No",4.9323240382524
"p = 20","No",6.6660010394258
"p = 20","No",6.64927892516746
"p = 20","No",7.31478159161751
"p = 20","No",6.39474072195266
"p = 20","No",8.54859736881112
"p = 20","No",6.40547995861367
"p = 20","No",5.31942748182437
"p = 20","No",5.83878315778841
"p = 20","No",4.48142503258648
"p = 20","No",6.78131270960105
"p = 20","No",6.23251093289369
"p = 20","No",6.65556932306618
"p = 20","No",7.65559101580498
"p = 20","No",7.50747916442311
"p = 20","No",6.06384775079757
"p = 20","No",4.58313493276189
"p = 20","No",6.35749832515009
"p = 20","No",5.01235239262478
"p = 20","No",6.36355959987988
"p = 20","No",4.36465048835844
"p = 20","No",3.95550022948093
"p = 20","No",7.18115896042092
"p = 20","No",6.61561288391772
"p = 20","No",4.81608334675023
"p = 20","No",6.30440153666263
"p = 20","No",6.17411195433651
"p = 20","No",6.30858004020877
"p = 20","No",5.49624249050427
"p = 20","No",7.29766739856003
"p = 20","No",5.71508482192348
"p = 20","No",5.35871862849923
"p = 20","No",6.41681306394261
"p = 20","No",5.25691367059754
"p = 20","No",5.32839695158633
"p = 20","No",5.98008791746435
"p = 20","No",6.52191837138526
"p = 20","No",5.13557391283748
"p = 20","No",6.81136710374604
"p = 20","No",5.90543835709361
"p = 20","No",7.03023585014524
"p = 20","No",5.71235604158559
"p = 20","No",5.35891917409708
"p = 20","No",7.60195685939154
"p = 20","No",5.81062496487504
"p = 20","No",4.59108480404678
"p = 20","No",5.95071612498781
"p = 20","No",5.9580642851332
"p = 20","No",8.09123447686669
"p = 20","No",5.02654375189718
"p = 20","No",5.77266847821975
"p = 20","No",7.163566240233
"p = 20","No",7.04919478586787
"p = 20","No",4.91937669798516
"p = 20","No",7.60686185481746
"p = 20","No",5.71205566949039
"p = 20","No",5.74657921459532
"p = 20","No",6.69144026201788
"p = 20","No",6.8440152723963
"p = 20","No",6.33320068063847
"p = 20","No",4.6706997020937
"p = 20","No",6.20342079498256
"p = 20","No",5.79154007800327
"p = 20","No",7.56293342921242
"p = 20","No",5.43577681625857
"p = 20","No",6.02360148005362
"p = 20","No",4.51308239711573
"p = 20","No",6.71576826503012
"p = 20","No",5.51859407009396
"p = 20","No",6.51876555181666
"p = 20","No",5.43837765005941
"p = 20","No",6.23179695294518
"p = 20","No",6.01131986132546
"p = 20","No",6.38664881537168
"p = 20","No",5.05763305885873
"p = 20","No",6.21659063093615
"p = 20","No",6.9250423426996
"p = 20","No",5.71695896202901
"p = 20","No",5.88937797817794
"p = 20","No",4.49629771500631
"p = 20","No",4.45348481531735
"p = 20","No",4.70004073114724
"p = 20","No",6.00822366469497
"p = 20","No",6.83649392361471
"p = 20","No",5.56353609813779
"p = 20","No",5.79643203235485
"p = 20","No",7.71332554449557
"p = 20","No",5.57796096788002
"p = 20","No",5.29497350343556
"p = 20","No",5.87252332018366
"p = 20","No",6.70602743094968
"p = 20","No",5.87095125495599
"p = 20","No",6.22382880266184
"p = 20","No",5.59401892272042
"p = 20","No",6.68262983115487
"p = 20","No",5.35351445363025
"p = 20","No",6.40824752562576
"p = 20","No",6.51576090495167
"p = 20","No",6.07817208853014
"p = 20","No",4.02432195969913
"p = 20","No",6.75534327358272
"p = 20","No",6.40162387550503
"p = 20","No",5.63615198371127
"p = 20","No",6.80442853856703
"p = 20","No",6.80782898108525
"p = 20","No",5.25913039165546
"p = 20","No",6.56664209573995
"p = 20","No",6.79497699779937
"p = 20","No",4.71828873933146
"p = 20","No",5.06864151427679
"p = 20","No",5.51306990830029
"p = 20","No",5.34749790540328
"p = 20","No",5.72028783978955
"p = 20","No",6.19856524363773
"p = 20","No",7.63727708354883
"p = 20","No",5.93848969234983
"p = 20","No",6.06025791390162
"p = 20","No",4.61737737512725
"p = 20","No",4.61056827306766
"p = 20","No",6.22983099754475
"p = 20","No",5.61861111303639
"p = 20","No",3.96537816406378
"p = 20","No",6.11193981448319
"p = 20","No",5.57077298114442
"p = 20","No",6.05238274320647
"p = 20","No",4.31014455428109
"p = 20","No",6.97972587532627
"p = 20","No",4.29613463332603
"p = 20","No",5.08533690637564
"p = 20","No",6.67703013009908
"p = 20","No",5.2645003810147
"p = 20","No",4.08340317278466
"p = 20","No",4.3839409970832
"p = 20","No",6.28496775300588
"p = 20","No",6.3303773442918
"p = 20","No",5.62352770314389
"p = 20","No",5.6358205181821
"p = 20","No",5.72265319787203
"p = 20","No",5.87086518466411
"p = 20","No",7.27144341019596
"p = 20","No",7.13358072206155
"p = 20","No",4.36164626578365
"p = 20","No",5.82474312653005
"p = 20","No",5.46663374956159
"p = 20","No",5.34465330448418
"p = 20","No",6.2435509415593
"p = 20","No",5.59235593408755
"p = 20","No",6.44041999120402
"p = 20","No",6.62361671440259
"p = 20","No",6.09087344674909
"p = 20","No",5.1963480985939
"p = 20","No",5.1558940580201
"p = 20","No",7.48987849912853
"p = 20","No",5.47766343795453
"p = 20","No",5.33711646125961
"p = 20","No",5.78430499913904
"p = 20","No",4.79014090176141
"p = 20","No",5.37644093162406
"p = 20","No",5.6454513338882
"p = 20","No",4.62990061840283
"p = 20","No",5.97502675971451
"p = 20","No",6.39426786241641
"p = 20","No",5.83352670092464
"p = 20","No",8.12245719280849
"p = 20","No",6.11082653642919
"p = 20","No",6.94967025680228
"p = 20","No",5.0041718165225
"p = 20","No",7.25591340095358
"p = 20","No",5.76981406810452
"p = 20","No",4.59126347430934
"p = 20","No",5.93232946722967
"p = 20","No",4.18462685287144
"p = 20","No",5.18713341774387
"p = 20","No",6.10288682972112
"p = 20","No",4.64706419596534
"p = 20","No",5.6658892056349
"p = 20","No",5.59004976121633
"p = 20","No",6.13023270598562
"p = 20","No",4.61722690171298
"p = 20","No",7.01730260463835
"p = 20","No",8.00729539916234
"p = 20","No",4.26934025008539
"p = 20","No",5.09737417460159
"p = 20","No",6.23548705811192
"p = 20","No",5.78650222659778
"p = 20","No",5.6420555174806
"p = 20","No",6.18930900322577
"p = 20","No",6.47536266866511
"p = 20","No",4.26916161064212
"p = 20","No",5.78735758272416
"p = 20","No",4.81829594444524
"p = 20","No",6.28383618920643
"p = 20","No",3.08993746974446
"p = 20","No",5.21160999214801
"p = 20","No",5.79540390611825
"p = 20","No",3.92464071838708
"p = 20","No",5.64632312601766
"p = 20","No",6.34172509883158
"p = 20","No",4.77152932274951
"p = 20","No",5.05355800645784
"p = 20","No",7.26108639822681
"p = 20","No",5.47964039233967
"p = 20","No",5.43782542921356
"p = 20","No",6.02951934014791
"p = 20","No",5.67374282669501
"p = 20","No",5.28239728448286
"p = 20","No",6.11746050224771
"p = 20","No",4.36419724470329
"p = 20","No",5.46352857036753
"p = 20","No",5.10980521487668
"p = 20","No",5.89782284506205
"p = 20","No",5.3716620823518
"p = 20","No",6.83060090038532
"p = 20","No",6.3401832708891
"p = 20","No",7.8825651768764
"p = 20","No",6.1400091943522
"p = 20","No",5.38554604082517
"p = 20","No",6.62693575608009
"p = 20","No",4.79270690750359
"p = 20","No",7.35140576830207
"p = 20","No",6.65473340431011
"p = 20","No",6.29988416485569
"p = 20","No",5.78567449229774
"p = 20","No",6.09435203086253
"p = 20","No",5.73934739632931
"p = 20","No",5.51326020893533
"p = 20","No",4.78550908799092
"p = 20","No",6.410764850649
"p = 20","No",6.71161054287177
"p = 20","No",6.30221507854535
"p = 20","No",5.07664904780341
"p = 20","No",6.49352239925105
"p = 20","No",6.08107230229546
"p = 20","No",6.2146756766333
"p = 20","No",6.20130690935252
"p = 20","No",7.95498097040746
"p = 20","No",4.84176470570723
"p = 20","No",5.92592994193784
"p = 20","No",5.32810293535793
"p = 20","No",6.03502547871985
"p = 20","No",6.45256739412533
"p = 20","No",4.79937387539537
"p = 20","No",6.21915439438706
"p = 20","No",5.15070287124803
"p = 20","No",4.68681626895586
"p = 20","No",4.82416356462886
"p = 20","No",6.45957129567995
"p = 20","No",6.78731103257086
"p = 20","No",5.13502971160393
"p = 20","No",5.66242748702864
"p = 20","No",3.80246182041837
"p = 20","No",5.74552138392195
"p = 20","No",7.06571722677056
"p = 20","No",5.92888210991835
"p = 20","No",6.52643199068801
"p = 20","No",6.47950740297084
"p = 20","No",5.72387689052466
"p = 20","No",5.17774920049594
"p = 20","No",6.9511338072641
"p = 20","No",5.81607160640551
"p = 20","No",5.11346031798643
"p = 20","No",4.9245760612303
"p = 20","No",6.72240526523663
"p = 20","No",6.28848725569387
"p = 20","No",7.01329748099347
"p = 20","No",5.64601885908666
"p = 20","No",7.33177980482544
"p = 20","No",6.57507119370711
"p = 20","No",6.47392344752348
"p = 20","No",6.80034576516921
"p = 20","No",7.15125198692734
"p = 20","No",5.2558183005265
"p = 20","No",5.32601133081368
"p = 20","No",4.29546937951659
"p = 20","No",5.47505726822451
"p = 20","No",3.38339156022645
"p = 20","No",5.61672491884116
"p = 20","No",4.49275729797351
"p = 20","No",5.22190860148659
"p = 20","No",5.39543809243546
"p = 20","No",5.85675958251489
"p = 20","No",8.30012433894675
"p = 20","No",5.52055762058689
"p = 20","No",5.13375110702016
"p = 20","No",7.04406530718829
"p = 20","No",6.39200802383442
"p = 20","No",5.6005125554801
"p = 20","No",5.45260641038967
"p = 20","No",5.37854726759197
"p = 20","No",6.2022764174748
"p = 20","No",5.73383518769678
"p = 20","No",3.83966693458746
"p = 20","No",7.23635743992406
"p = 20","No",7.62415278803156
"p = 20","No",4.78014286569728
"p = 20","No",6.00065548220056
"p = 20","No",6.6045029501396
"p = 20","No",5.75137235295167
"p = 20","No",6.9842938291445
"p = 20","No",4.92209521776708
"p = 20","No",5.07447701394846
"p = 20","No",6.42690841494582
"p = 20","No",6.93345401826712
"p = 20","No",6.06414143141167
"p = 20","No",4.76209635019606
"p = 20","No",5.12467051872333
"p = 20","No",6.52471743449197
"p = 20","No",5.76097055947721
"p = 20","No",5.03938381508914
"p = 20","No",4.82431455855183
"p = 20","No",5.41306971359027
"p = 20","No",6.18925630944593
"p = 20","No",5.12675996645303
"p = 20","No",4.93814541333883
"p = 20","No",5.33648873855063
"p = 20","No",5.83146699646604
"p = 20","No",5.88313742997967
"p = 20","No",6.90194498284449
"p = 20","No",6.68618821369102
"p = 20","No",5.88426168845982
"p = 20","No",4.38963122880247
"p = 20","No",4.14630749586075
"p = 20","No",4.70143014737672
"p = 20","No",5.05610497459156
"p = 20","No",4.73284256413716
"p = 20","No",6.02215681742901
"p = 20","No",6.67769557756717
"p = 20","No",4.9302774608392
"p = 20","No",6.02155533539621
"p = 20","No",5.27880300266603
"p = 20","No",5.12948002347134
"p = 20","No",3.81249198648692
"p = 20","No",5.56500290427013
"p = 20","No",6.28250424437173
"p = 20","No",5.69051210651207
"p = 20","No",5.94006882245668
"p = 20","No",5.26652304408306
"p = 20","No",5.6713138451616
"p = 20","No",5.69600355604163
"p = 20","No",6.35293533447212
"p = 20","No",6.12248807228483
"p = 20","No",5.25801443413616
"p = 20","No",5.84784373258346
"p = 20","No",5.65404467899566
"p = 20","No",5.42379875967073
"p = 20","No",6.17148466558925
"p = 20","No",5.82355007619122
"p = 20","No",5.30192537503961
"p = 20","No",5.13794224354383
"p = 20","No",5.90449735058876
"p = 20","No",5.41510011495211
"p = 20","No",5.40875645427034
"p = 20","No",5.80578605867547
"p = 20","No",4.16673154895575
"p = 20","No",7.1813154149338
"p = 20","No",5.99058979045433
"p = 20","No",7.85509643466903
"p = 20","No",5.21791086156191
"p = 20","No",6.96092924165555
"p = 20","No",5.30385629504893
"p = 20","No",4.48141968647902
"p = 20","No",5.32746921800685
"p = 20","No",6.69576120381941
"p = 20","No",4.43104954305464
"p = 20","No",5.94424575710693
"p = 20","No",7.47729262570059
"p = 20","No",4.0054021720718
"p = 20","No",6.33062045429636
"p = 20","No",5.09631895332852
"p = 20","No",5.7188977158958
"p = 20","No",7.50245977172222
"p = 20","No",5.78230351344391
"p = 20","No",5.76494172145212
"p = 20","No",5.59322429362913
"p = 20","No",5.51555447022552
"p = 20","No",4.86767105197007
"p = 20","No",6.88723482481184
"p = 20","No",5.86867286064987
"p = 20","No",8.42392858342282
"p = 20","No",5.46248598653389
"p = 20","No",6.54749329117609
"p = 20","No",6.50124976874728
"p = 20","No",6.50413941194903
"p = 20","No",7.57606005525139
"p = 20","No",5.14287991042581
"p = 20","No",4.57079562444584
"p = 20","No",5.46444760793449
"p = 20","No",4.75568112934967
"p = 20","No",6.27496640336532
"p = 20","No",5.21561163509043
"p = 20","No",5.77371253926261
"p = 20","No",5.27830509072083
"p = 20","No",6.24227518719931
"p = 20","No",5.79687103117538
"p = 20","No",4.86399950559886
"p = 20","No",7.06127805782512
"p = 20","No",5.23116860690893
"p = 20","No",8.33276011181744
"p = 20","No",7.40482992092591
"p = 20","No",5.74211852244826
"p = 20","No",5.51466420687331
"p = 20","No",6.74096178336657
