"dimen","variable","value"
"p = 80","Yes",27.2121661074586
"p = 80","Yes",32.2336558957927
"p = 80","Yes",31.9747276873798
"p = 80","Yes",34.9872914123662
"p = 80","Yes",24.4393652138489
"p = 80","Yes",30.1010897531186
"p = 80","Yes",28.3103855625605
"p = 80","Yes",28.7944017778573
"p = 80","Yes",27.864045787942
"p = 80","Yes",26.6246744343978
"p = 80","Yes",32.6202718111065
"p = 80","Yes",28.2195277112704
"p = 80","Yes",24.8967530087865
"p = 80","Yes",31.1843162962916
"p = 80","Yes",28.0966748428588
"p = 80","Yes",29.3205473658719
"p = 80","Yes",28.3425549088134
"p = 80","Yes",29.8244369688449
"p = 80","Yes",27.905608663459
"p = 80","Yes",28.5650594533841
"p = 80","Yes",31.9685492627188
"p = 80","Yes",28.8038280006021
"p = 80","Yes",29.3993753859675
"p = 80","Yes",31.8149273915131
"p = 80","Yes",29.1230795071701
"p = 80","Yes",31.2947277857231
"p = 80","Yes",27.0287401317639
"p = 80","Yes",26.2210281763546
"p = 80","Yes",32.7007947474181
"p = 80","Yes",26.8580807801918
"p = 80","Yes",30.7873228941903
"p = 80","Yes",32.5802897146883
"p = 80","Yes",28.9568896019091
"p = 80","Yes",29.3517115433973
"p = 80","Yes",29.6038616307866
"p = 80","Yes",32.908750859319
"p = 80","Yes",29.6534268133606
"p = 80","Yes",29.4026361774468
"p = 80","Yes",27.7838630589582
"p = 80","Yes",29.2403375318763
"p = 80","Yes",29.1522774040457
"p = 80","Yes",26.901053521418
"p = 80","Yes",29.275712306597
"p = 80","Yes",29.4706784919023
"p = 80","Yes",26.8876346238718
"p = 80","Yes",27.7831280748182
"p = 80","Yes",32.2712812230078
"p = 80","Yes",28.0610676316877
"p = 80","Yes",29.8319913094349
"p = 80","Yes",26.3172237358989
"p = 80","Yes",32.2087160433029
"p = 80","Yes",32.0211348790747
"p = 80","Yes",27.8409851103
"p = 80","Yes",28.9823531187402
"p = 80","Yes",27.0595170401653
"p = 80","Yes",29.7192811438353
"p = 80","Yes",30.482093718099
"p = 80","Yes",28.7877112143379
"p = 80","Yes",27.96482495019
"p = 80","Yes",29.5423594213919
"p = 80","Yes",28.3983648192356
"p = 80","Yes",30.4288189302353
"p = 80","Yes",27.4210470764484
"p = 80","Yes",27.8270544925846
"p = 80","Yes",28.1297308840723
"p = 80","Yes",27.7288912133422
"p = 80","Yes",28.2116375363265
"p = 80","Yes",31.8470006820181
"p = 80","Yes",26.809000176071
"p = 80","Yes",29.9248356002796
"p = 80","Yes",28.2724134549149
"p = 80","Yes",31.2708807967106
"p = 80","Yes",30.5288168017267
"p = 80","Yes",27.3000080516951
"p = 80","Yes",31.7069913386635
"p = 80","Yes",27.3914896870752
"p = 80","Yes",27.8993641608166
"p = 80","Yes",30.4312904431196
"p = 80","Yes",27.355094304246
"p = 80","Yes",28.6674252385478
"p = 80","Yes",27.0390968164919
"p = 80","Yes",29.1066388199598
"p = 80","Yes",30.4272321335657
"p = 80","Yes",26.825763452918
"p = 80","Yes",28.4258469030122
"p = 80","Yes",27.3761660440242
"p = 80","Yes",29.4866010520361
"p = 80","Yes",27.4151514678342
"p = 80","Yes",27.907305493879
"p = 80","Yes",28.3246852247008
"p = 80","Yes",30.0280746986281
"p = 80","Yes",27.7221507418739
"p = 80","Yes",28.1560789820702
"p = 80","Yes",30.476193360096
"p = 80","Yes",28.4198100001171
"p = 80","Yes",28.6646729328877
"p = 80","Yes",28.4797166125039
"p = 80","Yes",28.896310861889
"p = 80","Yes",29.1085996756794
"p = 80","Yes",31.8651182652553
"p = 80","Yes",28.8027001446466
"p = 80","Yes",31.477525901459
"p = 80","Yes",30.6590088432553
"p = 80","Yes",26.1716591963192
"p = 80","Yes",29.546954985663
"p = 80","Yes",30.100192458909
"p = 80","Yes",28.2145027224569
"p = 80","Yes",26.28668309968
"p = 80","Yes",28.2924185142908
"p = 80","Yes",31.2735272415167
"p = 80","Yes",28.2199775186157
"p = 80","Yes",31.3086448153082
"p = 80","Yes",25.5058976525902
"p = 80","Yes",26.8590472406665
"p = 80","Yes",28.496593152806
"p = 80","Yes",30.0738373120662
"p = 80","Yes",26.0404113388721
"p = 80","Yes",29.7406555970065
"p = 80","Yes",33.1484485277918
"p = 80","Yes",28.8285574923347
"p = 80","Yes",29.3300828994498
"p = 80","Yes",32.8719634143431
"p = 80","Yes",28.4693895031136
"p = 80","Yes",30.0413392600102
"p = 80","Yes",32.9739961805045
"p = 80","Yes",32.1443132744013
"p = 80","Yes",26.6417501550693
"p = 80","Yes",27.2470970490394
"p = 80","Yes",28.191612202268
"p = 80","Yes",27.7028574140172
"p = 80","Yes",30.7109735714663
"p = 80","Yes",30.6189139716589
"p = 80","Yes",27.0346755974594
"p = 80","Yes",27.566764419434
"p = 80","Yes",29.0382755936943
"p = 80","Yes",28.440639509731
"p = 80","Yes",31.6075314967833
"p = 80","Yes",32.1485146845221
"p = 80","Yes",27.3377788717773
"p = 80","Yes",30.2696854410966
"p = 80","Yes",29.8624064558811
"p = 80","Yes",32.3643469635823
"p = 80","Yes",30.6857918158701
"p = 80","Yes",29.6526900107898
"p = 80","Yes",27.6017479824312
"p = 80","Yes",29.4828280829589
"p = 80","Yes",29.5987385882458
"p = 80","Yes",28.7490110359659
"p = 80","Yes",26.7540425505758
"p = 80","Yes",24.9687558851444
"p = 80","Yes",30.3581830789404
"p = 80","Yes",28.5906272308435
"p = 80","Yes",33.1048456904274
"p = 80","Yes",28.1960117495532
"p = 80","Yes",30.3891138043182
"p = 80","Yes",30.8308493050172
"p = 80","Yes",28.3330986837908
"p = 80","Yes",30.4199761061186
"p = 80","Yes",29.8217293286826
"p = 80","Yes",26.0430706331537
"p = 80","Yes",30.6659460088019
"p = 80","Yes",29.9987003057371
"p = 80","Yes",26.5056134642971
"p = 80","Yes",27.8921000377891
"p = 80","Yes",28.7515999533524
"p = 80","Yes",28.2869747211953
"p = 80","Yes",30.7641677985313
"p = 80","Yes",29.3168924275654
"p = 80","Yes",29.0661847352457
"p = 80","Yes",27.6701961947125
"p = 80","Yes",28.2774517022279
"p = 80","Yes",27.9100044016764
"p = 80","Yes",28.5454958333194
"p = 80","Yes",28.0470101125499
"p = 80","Yes",28.5463130201947
"p = 80","Yes",27.5926110823629
"p = 80","Yes",29.4771070007222
"p = 80","Yes",29.0504380080392
"p = 80","Yes",26.7551532547067
"p = 80","Yes",31.7873443810599
"p = 80","Yes",30.2596826064154
"p = 80","Yes",29.9028047763612
"p = 80","Yes",29.9639772181316
"p = 80","Yes",25.3513970983483
"p = 80","Yes",27.6198026356464
"p = 80","Yes",29.0675648279287
"p = 80","Yes",29.3057473984951
"p = 80","Yes",30.6014780005296
"p = 80","Yes",27.5311769730383
"p = 80","Yes",27.7099374490766
"p = 80","Yes",29.2783115213395
"p = 80","Yes",33.0980699071242
"p = 80","Yes",27.3729614102696
"p = 80","Yes",29.2558703629562
"p = 80","Yes",29.1776356588952
"p = 80","Yes",30.7572697490447
"p = 80","Yes",28.7149242948821
"p = 80","Yes",30.8350100577254
"p = 80","Yes",29.1739737350903
"p = 80","Yes",29.3762054607294
"p = 80","Yes",26.4994163125964
"p = 80","Yes",25.9646954786405
"p = 80","Yes",25.0216292924615
"p = 80","Yes",28.6448702395131
"p = 80","Yes",27.3688166041164
"p = 80","Yes",28.5452822278358
"p = 80","Yes",30.1777109165163
"p = 80","Yes",28.6368721507065
"p = 80","Yes",29.744219806987
"p = 80","Yes",29.9882558237786
"p = 80","Yes",29.8921513185839
"p = 80","Yes",26.3565500261375
"p = 80","Yes",29.1709646476639
"p = 80","Yes",27.0039686289695
"p = 80","Yes",29.8975270176646
"p = 80","Yes",30.5741431424123
"p = 80","Yes",27.8120358898104
"p = 80","Yes",27.3069580084565
"p = 80","Yes",28.6634753067303
"p = 80","Yes",27.9842070550414
"p = 80","Yes",32.2670078685281
"p = 80","Yes",26.3465910460445
"p = 80","Yes",30.5090708076501
"p = 80","Yes",28.8455024336291
"p = 80","Yes",27.2693386214145
"p = 80","Yes",32.700113593007
"p = 80","Yes",27.8538859715933
"p = 80","Yes",30.3560613714452
"p = 80","Yes",30.2825167558362
"p = 80","Yes",28.7691190192189
"p = 80","Yes",26.9321657288858
"p = 80","Yes",26.795151989341
"p = 80","Yes",28.7096380237971
"p = 80","Yes",31.2585838255633
"p = 80","Yes",27.9864133558284
"p = 80","Yes",25.9108081134282
"p = 80","Yes",26.4285323442621
"p = 80","Yes",30.6427709662138
"p = 80","Yes",28.4189661769518
"p = 80","Yes",30.1137378540344
"p = 80","Yes",31.3995990812475
"p = 80","Yes",25.9655302218906
"p = 80","Yes",28.5182987452841
"p = 80","Yes",27.9066825009389
"p = 80","Yes",31.1911374454444
"p = 80","Yes",31.3336689704727
"p = 80","Yes",32.2645116309607
"p = 80","Yes",29.0459031261005
"p = 80","Yes",29.2959269707555
"p = 80","Yes",28.4928630872668
"p = 80","Yes",31.9825439306601
"p = 80","Yes",25.8387822121539
"p = 80","Yes",31.849926707365
"p = 80","Yes",27.4638606712254
"p = 80","Yes",28.6190970748547
"p = 80","Yes",29.5017378770307
"p = 80","Yes",30.1472635857835
"p = 80","Yes",28.9949884477085
"p = 80","Yes",31.198805269964
"p = 80","Yes",26.6527927279757
"p = 80","Yes",27.7203031286665
"p = 80","Yes",27.1789397302136
"p = 80","Yes",29.193055908033
"p = 80","Yes",25.8422304224769
"p = 80","Yes",28.6855342821608
"p = 80","Yes",28.926427554046
"p = 80","Yes",33.3075916685458
"p = 80","Yes",30.8244421995637
"p = 80","Yes",30.7018721098304
"p = 80","Yes",31.4221672561511
"p = 80","Yes",27.9436474255458
"p = 80","Yes",29.5022706707122
"p = 80","Yes",35.1266475928609
"p = 80","Yes",27.886550070516
"p = 80","Yes",29.1165811054523
"p = 80","Yes",26.3562721615077
"p = 80","Yes",30.5183299634799
"p = 80","Yes",28.5736079039951
"p = 80","Yes",27.458994742426
"p = 80","Yes",32.9492055142039
"p = 80","Yes",29.3278058662108
"p = 80","Yes",28.8426678993554
"p = 80","Yes",29.1616378570938
"p = 80","Yes",28.2268522796273
"p = 80","Yes",28.6819895497046
"p = 80","Yes",31.6142093843709
"p = 80","Yes",32.1048813712489
"p = 80","Yes",25.2672671481712
"p = 80","Yes",29.9117959805405
"p = 80","Yes",28.9063678653251
"p = 80","Yes",28.0696243821538
"p = 80","Yes",31.5985969216185
"p = 80","Yes",27.6623765803515
"p = 80","Yes",31.9939150740473
"p = 80","Yes",28.8890495519602
"p = 80","Yes",28.9564577002501
"p = 80","Yes",28.0655328739471
"p = 80","Yes",30.2171695845232
"p = 80","Yes",30.1822647272291
"p = 80","Yes",30.4449732068784
"p = 80","Yes",32.9563892920821
"p = 80","Yes",29.3016637559209
"p = 80","Yes",26.3108041059316
"p = 80","Yes",31.3205924736137
"p = 80","Yes",33.3608947577242
"p = 80","Yes",29.7522059830442
"p = 80","Yes",29.6066628142339
"p = 80","Yes",30.5427293307576
"p = 80","Yes",28.0360385373278
"p = 80","Yes",28.030507471565
"p = 80","Yes",30.0978801213566
"p = 80","Yes",27.4897840629736
"p = 80","Yes",30.5074412397765
"p = 80","Yes",31.3802123665248
"p = 80","Yes",27.159138737337
"p = 80","Yes",26.345421569454
"p = 80","Yes",31.0200821730923
"p = 80","Yes",28.6992588048837
"p = 80","Yes",29.1108418182863
"p = 80","Yes",27.0769581389101
"p = 80","Yes",32.0884433313446
"p = 80","Yes",29.3567535969961
"p = 80","Yes",29.8111327758768
"p = 80","Yes",28.7326627626855
"p = 80","Yes",27.3901742951306
"p = 80","Yes",30.727211501217
"p = 80","Yes",26.6631063610915
"p = 80","Yes",27.7264757231678
"p = 80","Yes",25.8301585671074
"p = 80","Yes",32.0355966045599
"p = 80","Yes",29.7209585246733
"p = 80","Yes",29.0976018347319
"p = 80","Yes",27.0171964530256
"p = 80","Yes",30.2272286404792
"p = 80","Yes",28.2781316146148
"p = 80","Yes",25.9975116500729
"p = 80","Yes",32.2158360036605
"p = 80","Yes",28.1970519155316
"p = 80","Yes",24.3716786143975
"p = 80","Yes",29.9588099294907
"p = 80","Yes",31.0187729658622
"p = 80","Yes",32.9524166110048
"p = 80","Yes",30.245875250094
"p = 80","Yes",29.8464840180985
"p = 80","Yes",28.3797462992812
"p = 80","Yes",29.1657283917716
"p = 80","Yes",29.0693889149132
"p = 80","Yes",23.8850569512827
"p = 80","Yes",31.8672227977995
"p = 80","Yes",28.3182873221876
"p = 80","Yes",28.0216911856226
"p = 80","Yes",29.9969060519127
"p = 80","Yes",28.7091275331856
"p = 80","Yes",29.9547697900391
"p = 80","Yes",28.9574612004979
"p = 80","Yes",27.9532384830864
"p = 80","Yes",28.6483399405139
"p = 80","Yes",29.2652012615583
"p = 80","Yes",31.1539103430008
"p = 80","Yes",27.7393623609429
"p = 80","Yes",32.2864885814384
"p = 80","Yes",26.5220504212934
"p = 80","Yes",27.7717669040244
"p = 80","Yes",25.0551863366931
"p = 80","Yes",28.071128841581
"p = 80","Yes",30.1733433522355
"p = 80","Yes",23.8349101031167
"p = 80","Yes",30.3249499971574
"p = 80","Yes",28.1172460474411
"p = 80","Yes",27.7204745791834
"p = 80","Yes",27.2959254118308
"p = 80","Yes",28.0269049358011
"p = 80","Yes",24.3664829289111
"p = 80","Yes",27.9335805167963
"p = 80","Yes",28.6615502456862
"p = 80","Yes",28.2385113414608
"p = 80","Yes",32.7967739722838
"p = 80","Yes",30.1319290511089
"p = 80","Yes",28.3607899504289
"p = 80","Yes",27.8944373406913
"p = 80","Yes",30.0616790620536
"p = 80","Yes",24.972807803366
"p = 80","Yes",28.0018903179898
"p = 80","Yes",29.8218316090239
"p = 80","Yes",26.470189589153
"p = 80","Yes",27.7714657444958
"p = 80","Yes",25.4282655228889
"p = 80","Yes",29.1304858445491
"p = 80","Yes",31.9238966747529
"p = 80","Yes",29.68572949709
"p = 80","Yes",32.175126873355
"p = 80","Yes",28.7925362935324
"p = 80","Yes",30.882903298161
"p = 80","Yes",29.3664462217611
"p = 80","Yes",29.1095825514426
"p = 80","Yes",29.0715877909545
"p = 80","Yes",28.4613587190905
"p = 80","Yes",31.907246021289
"p = 80","Yes",25.8556940290239
"p = 80","Yes",29.8715006469302
"p = 80","Yes",30.0523586868297
"p = 80","Yes",29.7608377517653
"p = 80","Yes",32.7644936215058
"p = 80","Yes",33.2789005764018
"p = 80","Yes",28.6227093449949
"p = 80","Yes",26.5872474381731
"p = 80","Yes",29.8434962831151
"p = 80","Yes",26.2565852964887
"p = 80","Yes",25.2140754196491
"p = 80","Yes",29.1389392338431
"p = 80","Yes",28.8675329064695
"p = 80","Yes",28.5115363433926
"p = 80","Yes",30.7654735081671
"p = 80","Yes",27.2806878002271
"p = 80","Yes",28.3323514225118
"p = 80","Yes",28.9921250317513
"p = 80","Yes",27.821997898945
"p = 80","Yes",27.5597859980106
"p = 80","Yes",25.4905336723827
"p = 80","Yes",32.0846063389274
"p = 80","Yes",27.7518262976132
"p = 80","Yes",29.5852543693349
"p = 80","Yes",25.6022024091868
"p = 80","Yes",25.7338183510916
"p = 80","Yes",30.4984914579393
"p = 80","Yes",31.8744379866648
"p = 80","Yes",32.2753501482648
"p = 80","Yes",27.6833272494215
"p = 80","Yes",31.7519247381541
"p = 80","Yes",27.2402166677179
"p = 80","Yes",26.9606242511637
"p = 80","Yes",26.9163388687131
"p = 80","Yes",28.9675581270818
"p = 80","Yes",27.4209889734996
"p = 80","Yes",27.6091628858011
"p = 80","Yes",25.7580280969588
"p = 80","Yes",29.6658229361834
"p = 80","Yes",28.2818109199536
"p = 80","Yes",28.512049362916
"p = 80","Yes",26.9885286306821
"p = 80","Yes",30.4182580323121
"p = 80","Yes",28.4243532422609
"p = 80","Yes",28.2880981028857
"p = 80","Yes",29.076988704991
"p = 80","Yes",30.0698821000751
"p = 80","Yes",31.1841753588074
"p = 80","Yes",27.5867550902775
"p = 80","Yes",29.246579920412
"p = 80","Yes",30.4606488864746
"p = 80","Yes",29.2721504579801
"p = 80","Yes",27.7340008059504
"p = 80","Yes",31.5257157072151
"p = 80","Yes",31.0278642197477
"p = 80","Yes",27.2602394119831
"p = 80","Yes",28.8422545699545
"p = 80","Yes",29.0112655665469
"p = 80","Yes",31.3631960322043
"p = 80","Yes",28.2596414102947
"p = 80","Yes",28.4117673462841
"p = 80","Yes",28.098224031227
"p = 80","Yes",29.4870939962234
"p = 80","Yes",30.1317225468415
"p = 80","Yes",30.7343179375912
"p = 80","Yes",32.1533535812593
"p = 80","Yes",27.6779825213586
"p = 80","Yes",32.1280637150813
"p = 80","Yes",30.9617147386584
"p = 80","Yes",28.5388311155453
"p = 80","Yes",29.4913185966987
"p = 80","Yes",26.1520092326473
"p = 80","Yes",28.2397807342978
"p = 80","Yes",26.8183098215997
"p = 80","Yes",33.5114977218653
"p = 80","Yes",30.1253515995469
"p = 80","Yes",27.6339397447633
"p = 80","Yes",28.0645373139846
"p = 80","Yes",27.7879529661971
"p = 80","Yes",25.6720855867592
"p = 80","Yes",30.3139072877654
"p = 80","Yes",28.6448546232388
"p = 80","Yes",27.4011409804391
"p = 80","Yes",27.11874250823
"p = 80","Yes",29.645455097049
"p = 80","Yes",29.5351742093617
"p = 80","Yes",29.2608413050535
"p = 80","Yes",29.4562672015803
"p = 80","Yes",29.0412702162283
"p = 80","Yes",28.9075088060556
"p = 80","Yes",29.9787263224186
"p = 80","Yes",30.6554332418774
"p = 80","Yes",24.3673950594459
"p = 80","Yes",28.5668131088753
"p = 80","Yes",26.9386326730206
"p = 80","Yes",29.2308787219771
"p = 80","Yes",26.2045453598509
"p = 80","Yes",31.0321321345031
"p = 80","Yes",29.8083530156284
"p = 80","Yes",28.7210127089588
"p = 80","Yes",29.7638844041849
"p = 80","Yes",29.0721459518756
"p = 80","Yes",29.8077809220867
"p = 80","Yes",30.0803480027845
"p = 80","Yes",26.164753815504
"p = 80","Yes",27.4513592787076
"p = 80","Yes",32.3079909327348
"p = 80","Yes",26.2666509181105
"p = 80","Yes",28.8303569179937
"p = 80","Yes",29.4672187319357
"p = 80","Yes",29.3188439487796
"p = 80","Yes",27.9869745679864
"p = 80","Yes",29.298943429095
"p = 80","Yes",26.6755420464196
"p = 80","Yes",29.1405218884704
"p = 80","Yes",33.6677214552551
"p = 80","Yes",27.9181581941516
"p = 80","Yes",27.8887675713797
"p = 80","Yes",29.2938912403344
"p = 80","Yes",27.9213460094346
"p = 80","Yes",29.7523606257801
"p = 80","Yes",28.6471628846699
"p = 80","Yes",26.6338837964261
"p = 80","Yes",29.6828738101609
"p = 80","Yes",28.8442135920539
"p = 80","Yes",29.2739650163462
"p = 80","Yes",27.3591314964755
"p = 80","Yes",29.5341453585452
"p = 80","Yes",25.9948478516491
"p = 80","Yes",27.5737864555669
"p = 80","Yes",30.3063018130678
"p = 80","Yes",28.0138350264954
"p = 80","Yes",32.3885395292611
"p = 80","Yes",29.2365776826944
"p = 80","Yes",27.78448965217
"p = 80","Yes",26.9854815183191
"p = 80","Yes",27.0260569921519
"p = 80","Yes",26.6623748133884
"p = 80","Yes",29.8628774469585
"p = 80","Yes",28.9287824762875
"p = 80","Yes",31.1007938231081
"p = 80","Yes",28.5630832287185
"p = 80","Yes",25.7846305974914
"p = 80","Yes",33.2392559053233
"p = 80","Yes",26.4724725181675
"p = 80","Yes",28.9026800105711
"p = 80","Yes",30.8629587814901
"p = 80","Yes",26.6963199537361
"p = 80","Yes",28.6706083127937
"p = 80","Yes",28.285405939854
"p = 80","Yes",26.9474546439068
"p = 80","Yes",28.6646982093949
"p = 80","Yes",30.2558015932567
"p = 80","Yes",24.7940037891823
"p = 80","Yes",25.5264215163886
"p = 80","Yes",27.1989186743137
"p = 80","Yes",28.2492875796683
"p = 80","Yes",28.7126687349727
"p = 80","Yes",28.3915469387674
"p = 80","Yes",27.9589395811101
"p = 80","Yes",27.0042207770701
"p = 80","Yes",27.1023952119896
"p = 80","Yes",31.3807302638262
"p = 80","Yes",31.8344230778937
"p = 80","Yes",31.7426521963974
"p = 80","Yes",31.8604976331068
"p = 80","Yes",30.7991456238707
"p = 80","Yes",27.819289391274
"p = 80","Yes",26.6488891562983
"p = 80","Yes",28.7905063233256
"p = 80","Yes",27.6949502494593
"p = 80","Yes",26.2156312635701
"p = 80","Yes",29.2048586922092
"p = 80","Yes",26.5810355422634
"p = 80","Yes",25.7501035710601
"p = 80","Yes",32.4703813565175
"p = 80","Yes",30.7395708496734
"p = 80","Yes",29.4238229091387
"p = 80","Yes",25.6831921166533
"p = 80","Yes",30.6138269006161
"p = 80","Yes",29.6310402410714
"p = 80","Yes",28.5780693302097
"p = 80","Yes",26.7090307875476
"p = 80","Yes",22.7883993269688
"p = 80","Yes",30.2285620050522
"p = 80","Yes",29.2625588514733
"p = 80","Yes",29.3541949931177
"p = 80","Yes",27.3764126188747
"p = 80","Yes",24.8599493312012
"p = 80","Yes",26.7159121286398
"p = 80","Yes",29.4458117886827
"p = 80","Yes",28.0153979219994
"p = 80","Yes",26.2659689771886
"p = 80","Yes",29.7321364978354
"p = 80","Yes",27.4525865607975
"p = 80","Yes",27.3792275573007
"p = 80","Yes",28.1700485118299
"p = 80","Yes",31.4597786529402
"p = 80","Yes",29.2953941808026
"p = 80","Yes",28.9828332906381
"p = 80","Yes",26.2699616031693
"p = 80","Yes",30.282650021343
"p = 80","Yes",30.6793981875919
"p = 80","Yes",25.5753425345268
"p = 80","Yes",23.893444507966
"p = 80","Yes",29.1571887525114
"p = 80","Yes",29.8896253030464
"p = 80","Yes",29.7625766504434
"p = 80","Yes",26.6011918571438
"p = 80","Yes",28.7928383965253
"p = 80","Yes",25.5486815352349
"p = 80","Yes",28.9663529215204
"p = 80","Yes",31.7120860576705
"p = 80","Yes",31.5371842922137
"p = 80","Yes",27.3308808385736
"p = 80","Yes",27.8963870772173
"p = 80","Yes",28.4729298963896
"p = 80","Yes",28.4605600904187
"p = 80","Yes",31.8089132876963
"p = 80","Yes",27.4036847974181
"p = 80","Yes",28.6401552660331
"p = 80","Yes",24.0346324616521
"p = 80","Yes",31.5927245168617
"p = 80","Yes",30.4368101276625
"p = 80","Yes",29.5192276476118
"p = 80","Yes",29.7461692396727
"p = 80","Yes",27.569367177725
"p = 80","Yes",25.4465941362782
"p = 80","Yes",33.8778131270186
"p = 80","Yes",28.1100080717584
"p = 80","Yes",30.1173596353613
"p = 80","Yes",28.1746497177836
"p = 80","Yes",30.3987495262539
"p = 80","Yes",26.4676471761372
"p = 80","Yes",30.4308700429918
"p = 80","Yes",28.8066200715009
"p = 80","Yes",26.0717365034371
"p = 80","Yes",26.4996905770881
"p = 80","Yes",32.9305982838753
"p = 80","Yes",26.5018169766151
"p = 80","Yes",29.394224035223
"p = 80","Yes",29.1791592977564
"p = 80","Yes",29.9057220373228
"p = 80","Yes",30.5721288172344
"p = 80","Yes",31.3392804593719
"p = 80","Yes",28.4260836975666
"p = 80","Yes",28.6132995489676
"p = 80","Yes",26.561063234085
"p = 80","Yes",27.5246936026294
"p = 80","Yes",31.4019305347829
"p = 80","Yes",27.685953959135
"p = 80","Yes",26.2256893642473
"p = 80","Yes",30.5476510361024
"p = 80","Yes",30.2956270164328
"p = 80","Yes",33.2279824486666
"p = 80","Yes",27.5069128142379
"p = 80","Yes",27.180703316995
"p = 80","Yes",27.8733520656441
"p = 80","Yes",29.6418258045842
"p = 80","Yes",29.2680439818751
"p = 80","Yes",27.9923410966145
"p = 80","Yes",28.0955670407598
"p = 80","Yes",29.5042569245831
"p = 80","Yes",28.8432264114421
"p = 80","Yes",33.6781365229382
"p = 80","Yes",32.2869997631694
"p = 80","Yes",31.7629300733145
"p = 80","Yes",28.7273572600228
"p = 80","Yes",26.578685047846
"p = 80","Yes",29.5818849883394
"p = 80","Yes",31.2902809098997
"p = 80","Yes",26.9309775126562
"p = 80","Yes",30.4093200995291
"p = 80","Yes",27.2635754759916
"p = 80","Yes",26.05179935693
"p = 80","Yes",29.7169299648668
"p = 80","Yes",26.9157991363002
"p = 80","Yes",28.2831477316457
"p = 80","Yes",30.669431654943
"p = 80","Yes",28.9925622760513
"p = 80","Yes",27.505995690285
"p = 80","Yes",28.8934802946129
"p = 80","Yes",30.8902233275584
"p = 80","Yes",28.035732344497
"p = 80","Yes",30.8920727727629
"p = 80","Yes",28.5102266970152
"p = 80","Yes",31.0569718693711
"p = 80","Yes",31.4189884686423
"p = 80","Yes",29.4874454435913
"p = 80","Yes",28.1394946672693
"p = 80","Yes",32.8361941258613
"p = 80","Yes",26.9835605540392
"p = 80","Yes",27.086497304286
"p = 80","Yes",27.9139858202425
"p = 80","Yes",27.8824569697417
"p = 80","Yes",30.306531128129
"p = 80","Yes",30.5676531006245
"p = 80","Yes",32.0510149872107
"p = 80","Yes",27.6944704263627
"p = 80","Yes",25.5065008546095
"p = 80","Yes",29.7952375239735
"p = 80","Yes",25.8421962539073
"p = 80","Yes",30.5918366132547
"p = 80","Yes",31.0881808992709
"p = 80","Yes",25.1158720541954
"p = 80","Yes",28.3534801116071
"p = 80","Yes",29.3390311186896
"p = 80","Yes",30.925161076039
"p = 80","Yes",24.3822748113819
"p = 80","Yes",27.0127394587896
"p = 80","Yes",29.397676662995
"p = 80","Yes",29.8446062968451
"p = 80","Yes",31.7215470641738
"p = 80","Yes",25.7041875994027
"p = 80","Yes",31.350791065879
"p = 80","Yes",25.0344674005299
"p = 80","Yes",31.6489618738664
"p = 80","Yes",28.956491699478
"p = 80","Yes",27.3631981588118
"p = 80","Yes",31.2173955655731
"p = 80","Yes",25.3109547496723
"p = 80","Yes",27.408939337652
"p = 80","Yes",27.9281777170144
"p = 80","Yes",28.2180546714783
"p = 80","Yes",27.8044661848308
"p = 80","Yes",28.1925028057336
"p = 80","Yes",28.7368183754563
"p = 80","Yes",29.9805897688171
"p = 80","Yes",29.4854716590895
"p = 80","Yes",27.3317003282877
"p = 80","Yes",28.4638752137882
"p = 80","Yes",30.3284974956361
"p = 80","Yes",26.1518519656496
"p = 80","Yes",26.9858345882374
"p = 80","Yes",25.8807098735188
"p = 80","Yes",28.4069004161189
"p = 80","Yes",29.548380272548
"p = 80","Yes",26.2912205441352
"p = 80","Yes",27.0042946866996
"p = 80","Yes",30.8911549150994
"p = 80","Yes",26.3952043418871
"p = 80","Yes",28.8474467990717
"p = 80","Yes",31.3406629601496
"p = 80","Yes",31.4355305529487
"p = 80","Yes",28.1945601889624
"p = 80","Yes",30.1969106840735
"p = 80","Yes",28.5653442638966
"p = 80","Yes",28.5817084085771
"p = 80","Yes",28.5389982669311
"p = 80","Yes",27.022925428018
"p = 80","Yes",24.7454595597129
"p = 80","Yes",28.7162203275351
"p = 80","Yes",29.5839867643718
"p = 80","Yes",28.6017579658017
"p = 80","Yes",27.6270806657216
"p = 80","Yes",26.0001950860382
"p = 80","Yes",27.367265582355
"p = 80","Yes",27.1880983916537
"p = 80","Yes",29.1619480245372
"p = 80","Yes",29.9953626768662
"p = 80","Yes",25.9906130397349
"p = 80","Yes",28.006401362998
"p = 80","Yes",30.0642585815513
"p = 80","Yes",30.9643265530271
"p = 80","Yes",30.1994305253364
"p = 80","Yes",28.2284928455759
"p = 80","Yes",28.050753307012
"p = 80","Yes",26.6990566957234
"p = 80","Yes",28.6673582403231
"p = 80","Yes",27.5961212736358
"p = 80","Yes",29.2013054340579
"p = 80","Yes",29.3279600518047
"p = 80","Yes",29.6938538520573
"p = 80","Yes",28.4854364852887
"p = 80","Yes",29.8418095786491
"p = 80","Yes",29.0382465212342
"p = 80","Yes",24.5211941631755
"p = 80","Yes",29.5438264101679
"p = 80","Yes",30.9639653186736
"p = 80","Yes",26.3802220589191
"p = 80","Yes",29.6579122893864
"p = 80","Yes",31.4166278332335
"p = 80","Yes",26.2637825146521
